1,7.204494e-06
1,0.9999987
1,0.9930779
1,0.9999989
1,1.0
1,0.9981383
1,0.99999464
1,1.0
1,0.9981325
1,0.99890447
1,0.99631184
1,0.9974252
1,0.9999912
1,0.9981845
1,0.99959964
1,0.99999905
1,8.427157e-09
1,0.9999926
1,0.99998844
1,0.99999905
1,0.9999522
1,0.99999857
1,0.0007710882
1,0.5922859
1,0.99964225
1,0.9999882
1,0.9999988
1,0.9999211
1,0.0006529176
1,0.9996506
1,0.9999981
1,0.9992681
1,0.99999976
1,0.46883303
1,0.03707672
1,0.99997044
1,0.9999993
1,0.9980299
1,0.9999999
1,0.9999064
1,0.00021446239
1,0.2193653
1,0.33208796
1,3.3275923e-05
1,0.88282317
1,1.0
1,0.99946433
1,0.024238277
1,0.99413705
1,0.14885664
1,3.654187e-05
1,0.9999751
1,1.0
1,0.9999906
1,0.9999989
1,0.96988916
1,0.9775261
1,0.9803427
1,2.0180418e-05
1,0.9980933
1,0.012245248
1,0.9714068
1,0.8891083
1,0.004473136
1,0.99695575
1,0.9991499
1,0.7996563
1,0.9998275
1,0.9999951
1,2.0757914e-06
1,0.9992042
1,0.99999666
1,0.3298762
1,0.9993549
1,4.5948735e-07
1,0.9998939
1,1.0
1,0.9999999
1,0.50969446
1,0.9999999
1,0.99992156
1,0.99999464
1,1.6300301e-10
1,0.9308024
1,0.99998975
1,0.0040547904
1,0.046811733
1,0.48645607
1,5.9584854e-12
1,0.003987649
1,0.9999391
1,0.99993193
1,0.9993106
1,1.0
1,0.0033093086
1,0.0708636
1,7.468431e-06
1,0.99999976
1,0.9990398
1,0.245397
1,0.99999976
1,0.99998915
1,0.9999236
1,0.99999416
1,0.8872611
1,0.13858204
1,0.13336292
1,0.015787058
1,0.8465123
1,2.4976544e-05
1,0.99909484
1,0.9982406
1,0.9999988
1,0.055479746
1,0.0002541724
1,0.33103687
1,0.9997336
1,0.12674125
1,0.99967587
1,0.9499201
1,0.99987185
1,0.47392172
1,0.99999213
1,0.9959486
1,0.9165063
1,0.0013450134
1,0.0033090129
1,0.99999607
1,0.03286774
1,0.9971896
1,0.99904805
1,0.020700784
1,0.9996352
1,0.07907128
1,0.9981365
1,0.99999857
1,0.9999976
1,6.8643174e-05
1,1.0
1,0.9999995
1,0.9996693
1,1.0
1,0.99983823
1,4.4381348e-05
1,0.8947979
1,0.99999905
1,0.99998283
1,0.9998204
1,0.041349962
1,1.0
1,0.99999714
1,0.0007825505
1,0.00024061855
1,0.00015407208
1,0.99992025
1,6.2106227e-07
1,0.9989434
1,0.9998827
1,1.5476322e-14
1,0.1856432
1,0.9680324
1,1.20270115e-05
1,0.99999976
1,0.99996376
1,8.799126e-07
1,0.99958247
1,0.048691697
1,0.9972247
1,0.9972729
1,0.25909758
1,0.9897311
1,0.9999683
1,0.9977335
1,0.9997589
1,0.9999044
1,0.99882406
1,0.19677489
1,0.9999999
1,0.9999651
1,0.21338369
1,0.016073346
1,0.99999535
1,0.32566112
1,0.9986665
1,9.423947e-07
1,0.9998167
1,0.7921673
1,0.09839203
1,0.9999964
1,0.002991617
1,0.99986327
1,0.0008213862
1,0.9999784
1,0.0037223503
1,0.9299313
1,0.9999993
1,0.9586092
1,0.99997485
1,0.9985568
1,0.98790073
1,0.22807223
1,0.99964416
1,0.0049278787
1,0.999772
1,1.6068841e-05
1,0.8103382
1,0.9999857
1,0.8492296
1,0.9999839
1,0.99811053
1,0.99991584
1,1.7794281e-06
1,0.008981404
1,0.99997556
1,0.91541046
1,0.99989986
1,0.0025328347
1,0.9999647
1,5.2037798e-05
1,0.9999999
1,0.9212624
1,0.999998
1,0.98703814
1,0.99995995
1,0.11237044
1,0.999997
1,0.99999964
1,1.808542e-05
1,0.9999958
1,0.9999565
1,0.9999995
1,0.99996793
1,1.0
1,0.99996436
1,0.8881739
1,0.99938285
1,0.9831313
1,0.91010344
1,0.4870543
1,0.74974513
1,3.129274e-05
1,0.9998903
1,0.99954575
1,0.99996126
1,0.9999975
1,0.0017601077
1,0.9994153
1,0.62691855
1,0.99997544
1,7.653782e-06
1,0.025939876
1,0.999995
1,0.99999356
1,0.9999442
1,0.000501472
1,0.9996506
1,0.5426966
1,1.2886443e-07
1,0.9999857
1,0.98800045
1,0.51661974
1,0.9662684
1,0.26149154
1,0.99999595
1,0.9999994
1,0.9999987
1,0.014835502
1,0.9999995
1,0.00044352678
1,0.0002664055
1,1.0
1,0.99999964
1,0.005035098
1,0.99997485
1,0.9999918
1,0.9999267
1,0.00055796147
1,0.00024662452
1,0.13466874
1,4.7369026e-06
1,0.9990675
1,0.99995387
1,0.99997354
1,0.9276981
1,0.8643047
1,0.99972445
1,0.9601445
1,0.059828155
1,0.9998653
1,0.32334492
1,0.99999976
1,0.9999999
1,0.99998736
1,0.9953015
1,0.0046621123
1,0.023881515
1,0.9999888
1,1.19571e-06
1,0.6885837
1,0.0065677483
1,0.040829055
1,0.35432455
1,0.8304452
1,0.9999999
1,0.0007736673
1,0.99914503
1,1.0
1,6.5871514e-10
1,0.0004988489
1,0.9999883
1,0.9999702
1,0.3896981
1,0.99999833
1,0.9476322
1,0.09189167
1,0.7972519
1,0.99974865
1,0.952368
1,0.8512331
1,0.99999976
1,0.06400506
1,0.9932161
1,0.525197
1,0.0018436814
1,0.99986446
1,7.876161e-05
1,0.99872416
1,1.0
1,0.9999994
1,3.3904597e-09
1,0.99524647
1,1.0
1,0.99970347
1,0.9803848
1,0.99999976
1,0.43892553
1,0.99996173
1,0.00023547705
1,0.942706
1,0.012800977
1,0.0004840795
1,0.9996754
1,0.011468624
1,0.99996424
1,2.3896712e-07
1,0.9999484
1,0.99997747
1,1.0
1,0.9959901
1,0.9702204
1,0.018834297
1,1.0
1,0.99985504
1,1.0
1,0.9992404
1,0.8973081
1,0.9999994
1,0.99999774
1,0.02286152
1,0.99629384
1,1.0
1,0.9999894
1,0.86531085
1,0.9999969
1,0.0011969712
1,0.99999917
1,0.9999999
1,5.882618e-06
1,0.9999924
1,0.9994004
1,0.9992322
1,0.99981993
1,0.9998803
1,0.99651635
1,0.99997795
1,0.99996245
1,1.0603077e-08
1,0.013946966
1,0.9974279
1,0.99965
1,0.8667606
1,0.99998486
1,0.9999732
1,0.9991985
1,4.8335966e-07
1,0.0014102223
1,1.4143317e-06
1,1.2491498e-06
1,3.173666e-09
1,0.99997866
1,7.46121e-12
1,0.9140295
1,0.000113430746
1,4.5203887e-08
1,0.9985275
1,0.9999958
1,0.98640686
1,0.04713618
1,0.9999908
1,0.9999689
1,0.99999917
1,0.99999905
1,0.99998534
1,0.99995923
1,0.99090123
1,0.99971205
1,0.5757338
1,0.00012806655
1,0.9999974
1,0.99999714
1,6.321681e-07
1,0.99498886
1,9.919606e-06
1,0.00028636906
1,1.0
1,0.9811257
1,0.99999845
1,0.99965763
1,0.9933195
1,0.99999964
1,0.9967001
1,0.99999607
1,7.777201e-07
1,1.2142287e-07
1,0.9912375
1,0.0024341284
1,0.99999297
1,0.9999794
1,0.9999844
1,1.0350095e-07
1,0.99999654
1,0.8749193
1,0.9976954
1,0.8023861
1,1.0
1,9.23911e-08
1,0.5150997
1,1.3179101e-05
1,1.6089692e-11
1,7.740794e-05
1,0.9999615
1,0.1676419
1,1.099118e-05
1,0.059532307
1,0.99999547
1,0.99999785
1,0.99999976
1,0.9566373
1,0.0018466796
1,0.99998915
1,0.9992194
1,0.9724161
1,1.2871356e-05
1,0.9998253
1,0.9984841
1,0.99999666
1,1.0549302e-07
1,0.9999907
1,0.032661244
1,0.9999399
1,0.9242209
1,0.99996364
1,1.0
1,0.8689961
1,0.8817737
1,0.07670725
1,0.9954868
1,0.8834112
1,0.99975234
1,0.9999944
1,0.9635526
1,1.0
1,0.9999999
1,0.9979842
1,0.091403365
1,0.9980324
1,0.99999857
1,2.2292427e-06
1,0.00044246597
1,0.9999888
1,0.9997526
1,0.99456906
1,7.023786e-05
1,0.9754294
1,0.9990269
1,0.9914385
1,0.99997926
1,6.941988e-06
1,0.9999752
1,0.9997485
1,0.023458894
1,0.0005344847
